Year,Week,Won Toss,Won OT Toss,Roof,Surface,Duration,Attendance,Weather,Vegas Line,Over/Under,Link,Favorite,Vegas Line,Over/Under (Points)
2019,7,Colts (deferred),,retractable roof (open),fieldturf,3:10,"59,977",,Indianapolis Colts -1.5,46.5 (over),https://www.pro-football-reference.com/boxscores/201910200clt.htm,Indianapolis Colts,-1.5,46.5
2019,7,Bengals (deferred),,outdoors,grass,3:17,"42,784","70 degrees, relative humidity 63%, wind 2 mph",Jacksonville Jaguars -4.0,44.5 (under),https://www.pro-football-reference.com/boxscores/201910200cin.htm,Jacksonville Jaguars,-4,44.5
2019,7,Titans (deferred),,outdoors,grass,3:10,"62,431","77 degrees, relative humidity 40%, wind 2 mph",Tennessee Titans -3.0,42.5 (over),https://www.pro-football-reference.com/boxscores/201910200oti.htm,Tennessee Titans,-3,42.5
2019,7,Seahawks (deferred),,outdoors,fieldturf,3:05,"69,012","50 degrees, relative humidity 79%, wind 8 mph",Seattle Seahawks -3.0,49.0 (under),https://www.pro-football-reference.com/boxscores/201910200sea.htm,Seattle Seahawks,-3,49
2019,7,Saints (deferred),,outdoors,grass,3:28,"62,306","54 degrees, relative humidity 84%, wind 6 mph",Chicago Bears -4.0,37.0 (over),https://www.pro-football-reference.com/boxscores/201910200chi.htm,Chicago Bears,-4,37
2019,7,Eagles,,retractable roof (closed),fieldturf,3:01,"91,213",,Dallas Cowboys -3.0,50.0 (under),https://www.pro-football-reference.com/boxscores/201910200dal.htm,Dallas Cowboys,-3,50
2019,7,Jets (deferred),,outdoors,fieldturf ,3:10,"78,523","58 degrees, relative humidity 73%, no wind",New England Patriots -9.5,43.0 (under),https://www.pro-football-reference.com/boxscores/201910210nyj.htm,New England Patriots,-9.5,43
2019,8,Redskins (deferred),,dome,sportturf,2:39,"66,776",,Minnesota Vikings -16.5,42.0 (under),https://www.pro-football-reference.com/boxscores/201910240min.htm,Minnesota Vikings,-16.5,42
2019,8,Bills,,outdoors,astroturf,3:01,"69,435","54 degrees, relative humidity 87%, wind 23 mph",Buffalo Bills -1.0,39.5 (over),https://www.pro-football-reference.com/boxscores/201910270buf.htm,Buffalo Bills,-1,39.5
2019,8,Falcons (deferred),,dome,fieldturf,3:00,"71,483",,Seattle Seahawks -7.5,48.5 (under),https://www.pro-football-reference.com/boxscores/201910270atl.htm,Seattle Seahawks,-7.5,48.5
2019,8,Rams (deferred),,outdoors,grass,3:05,"83,720","48 degrees, relative humidity 69%, wind 5 mph",Los Angeles Rams -12.0,48.5 (under),https://www.pro-football-reference.com/boxscores/201910270ram.htm,Los Angeles Rams,-12,48.5
2019,8,Titans (deferred),,outdoors,grass,3:22,"62,073","59 degrees, relative humidity 67%, wind 3 mph",Tennessee Titans -2.0,45.5 (over),https://www.pro-football-reference.com/boxscores/201910270oti.htm,Tennessee Titans,-2,45.5
2019,8,Cardinals (deferred),,dome,astroturf,2:55,"73,064",,New Orleans Saints -12.5,47.5 (under),https://www.pro-football-reference.com/boxscores/201910270nor.htm,New Orleans Saints,-12.5,47.5
2019,8,Jets (deferred),,outdoors,grass,3:15,"57,833",,Jacksonville Jaguars -7.0,39.5 (over),https://www.pro-football-reference.com/boxscores/201910270jax.htm,Jacksonville Jaguars,-7,39.5
2019,8,Lions (deferred),,dome,fieldturf,3:02,"58,509",,Detroit Lions -6.5,49.0 (over),https://www.pro-football-reference.com/boxscores/201910270det.htm,Detroit Lions,-6.5,49
2019,8,Broncos (deferred),,retractable roof (open),fieldturf,3:14,"61,653",,Indianapolis Colts -6.0,41.0 (under),https://www.pro-football-reference.com/boxscores/201910270clt.htm,Indianapolis Colts,-6,41
2019,8,Bears (deferred),,outdoors,grass,2:56,"61,632","52 degrees, relative humidity 59%, wind 9 mph",Chicago Bears -3.5,41.0 (under),https://www.pro-football-reference.com/boxscores/201910270chi.htm,Chicago Bears,-3.5,41
2019,8,Panthers (deferred),,outdoors,grass,3:04,"69,083","66 degrees, relative humidity 20%, wind 19 mph",San Francisco 49ers -4.5,41.0 (over),https://www.pro-football-reference.com/boxscores/201910270sfo.htm,San Francisco 49ers,-4.5,41
2019,8,Browns (deferred),,outdoors,grass,3:11,"65,878","49 degrees, relative humidity 91%, wind 11 mph",New England Patriots -9.5,43.0 (under),https://www.pro-football-reference.com/boxscores/201910270nwe.htm,New England Patriots,-9.5,43
2019,8,Raiders,,retractable roof (closed),grass,3:08,"71,893",,Houston Texans -5.0,52.0 (under),https://www.pro-football-reference.com/boxscores/201910270htx.htm,Houston Texans,-5,52
2019,8,Chiefs (deferred),,outdoors,astroturf,3:07,"73,558","54 degrees, relative humidity 60%, wind 5 mph",Green Bay Packers -5.0,48.0 (over),https://www.pro-football-reference.com/boxscores/201910270kan.htm,Green Bay Packers,-5,48
2019,8,Steelers (deferred),,outdoors,grass,3:15,"59,244","59 degrees, relative humidity 50%, wind 2 mph",Pittsburgh Steelers -14.0,44.0 (under),https://www.pro-football-reference.com/boxscores/201910280pit.htm,Pittsburgh Steelers,-14,44
2019,9,49ers (deferred),,retractable roof (closed),grass,3:10,"60,986",,San Francisco 49ers -10.5,43.5 (over),https://www.pro-football-reference.com/boxscores/201910310crd.htm,San Francisco 49ers,-10.5,43.5
2019,9,Jaguars (deferred),,outdoors,grass,2:57,"84,771","53 degrees, relative humidity 54%, wind 6 mph",Jacksonville Jaguars -1.0,46.0 (under),https://www.pro-football-reference.com/boxscores/201911030jax.htm,Jacksonville Jaguars,-1,46
2019,9,Titans (deferred),,outdoors,grass,3:17,"72,540","58 degrees, relative humidity 34%, wind 5 mph",Carolina Panthers -3.5,43.0 (over),https://www.pro-football-reference.com/boxscores/201911030car.htm,Carolina Panthers,-3.5,43
2019,9,Bills (deferred),,outdoors,astroturf,2:40,"67,685","42 degrees, relative humidity 56%, wind 18 mph",Buffalo Bills -10.5,37.0 (under),https://www.pro-football-reference.com/boxscores/201911030buf.htm,Buffalo Bills,-10.5,37
2019,9,Colts (deferred),,outdoors,grass,3:03,"61,115","48 degrees, relative humidity 47%, wind 12 mph",Pittsburgh Steelers -1.0,39.5 (over),https://www.pro-football-reference.com/boxscores/201911030pit.htm,Pittsburgh Steelers,-1,39.5
2019,9,Eagles (deferred),,outdoors,grass,3:02,"69,796","52 degrees, relative humidity 37%, wind 13 mph",Philadelphia Eagles -5.0,41.0 (under),https://www.pro-football-reference.com/boxscores/201911030phi.htm,Philadelphia Eagles,-5,41
2019,9,Dolphins (deferred),,outdoors,grass,3:19,"59,229","85 degrees, relative humidity 64%, wind 11 mph",New York Jets -3.5,42.5 (over),https://www.pro-football-reference.com/boxscores/201911030mia.htm,New York Jets,-3.5,42.5
2019,9,Chiefs (deferred),,outdoors,astroturf,3:07,"73,615","54 degrees, relative humidity 37%, wind 15 mph",Minnesota Vikings -5.5,46.0 (over),https://www.pro-football-reference.com/boxscores/201911030kan.htm,Minnesota Vikings,-5.5,46
2019,9,Buccaneers,Seahawks,outdoors,fieldturf,3:29,"68,948","54 degrees, relative humidity 66%, wind 6 mph",Seattle Seahawks -4.0,51.0 (over),https://www.pro-football-reference.com/boxscores/201911030sea.htm,Seattle Seahawks,-4,51
2019,9,Raiders (deferred),,outdoors,grass,3:03,"53,318","71 degrees, relative humidity 34%, wind 6 mph",Oakland Raiders -2.5,51.5 (over),https://www.pro-football-reference.com/boxscores/201911030rai.htm,Oakland Raiders,-2.5,51.5
2019,9,Packers (deferred),,outdoors,grass,2:53,"25,435",,Green Bay Packers -4.0,50.0 (under),https://www.pro-football-reference.com/boxscores/201911030sdg.htm,Green Bay Packers,-4,50
2019,9,Browns (deferred),,outdoors,grass,3:08,"76,743","55 degrees, relative humidity 32%, wind 4 mph",Cleveland Browns -4.0,39.0 (over),https://www.pro-football-reference.com/boxscores/201911030den.htm,Cleveland Browns,-4,39
2019,9,Patriots (deferred),,outdoors,grass,2:59,"71,157","48 degrees, relative humidity 41%, wind 1 mph",New England Patriots -3.0,44.5 (over),https://www.pro-football-reference.com/boxscores/201911030rav.htm,New England Patriots,-3,44.5
2019,9,Giants (deferred),,outdoors,fieldturf ,3:14,"76,107","51 degrees, relative humidity 58%, wind 10 mph",Dallas Cowboys -6.5,48.5 (over),https://www.pro-football-reference.com/boxscores/201911040nyg.htm,Dallas Cowboys,-6.5,48.5
2019,10,Chargers,,outdoors,grass,3:13,"51,954","54 degrees, relative humidity 84%, wind 9 mph",Los Angeles Chargers -1.0,49.0 (over),https://www.pro-football-reference.com/boxscores/201911070rai.htm,Los Angeles Chargers,-1,49
2019,10,Bengals (deferred),,outdoors,grass,2:50,"45,918","56 degrees, relative humidity 53%, wind 9 mph",Baltimore Ravens -10.5,44.0 (over),https://www.pro-football-reference.com/boxscores/201911100cin.htm,Baltimore Ravens,-10.5,44
2019,10,Bears (deferred),,outdoors,grass,3:07,"61,758","40 degrees, relative humidity 80%, wind 12 mph",Chicago Bears -6.0,38.0 (under),https://www.pro-football-reference.com/boxscores/201911100chi.htm,Chicago Bears,-6,38
2019,10,Cardinals (deferred),,outdoors,grass,3:23,"40,038","77 degrees, relative humidity 53%, wind 8 mph",Tampa Bay Buccaneers -5.5,51.0 (over),https://www.pro-football-reference.com/boxscores/201911100tam.htm,Tampa Bay Buccaneers,-5.5,51
2019,10,Titans (deferred),,outdoors,grass,3:12,"68,864","63 degrees, relative humidity 35%, wind 9 mph",Kansas City Chiefs -5.0,49.0 (over),https://www.pro-football-reference.com/boxscores/201911100oti.htm,Kansas City Chiefs,-5,49
2019,10,Jets,,outdoors,fieldturf ,3:11,"78,523","48 degrees, relative humidity 50%, wind 8 mph",New York Giants -3.0,43.0 (over),https://www.pro-football-reference.com/boxscores/201911100nyj.htm,New York Giants,-3,43
2019,10,Falcons,,dome,astroturf,3:10,"73,283",,New Orleans Saints -14.0,51.5 (under),https://www.pro-football-reference.com/boxscores/201911100nor.htm,New Orleans Saints,-14,51.5
2019,10,Bills (deferred),,outdoors,grass,3:14,"67,431",,Cleveland Browns -3.0,42.0 (under),https://www.pro-football-reference.com/boxscores/201911100cle.htm,Cleveland Browns,-3,42
2019,10,Colts (deferred),,retractable roof (closed),fieldturf,3:02,"60,510",,Indianapolis Colts -11.0,44.5 (under),https://www.pro-football-reference.com/boxscores/201911100clt.htm,Indianapolis Colts,-11,44.5
2019,10,Rams (deferred),,outdoors,grass,3:32,"63,627","55 degrees, relative humidity 44%, wind 12 mph",Los Angeles Rams -4.0,43.0 (under),https://www.pro-football-reference.com/boxscores/201911100pit.htm,Los Angeles Rams,-4,43
2019,10,Packers (deferred),,outdoors,grass,3:17,"78,090",,Green Bay Packers -5.0,49.0 (under),https://www.pro-football-reference.com/boxscores/201911100gnb.htm,Green Bay Packers,-5,49
2019,10,Vikings (deferred),,retractable roof (closed),fieldturf,3:02,"91,188",,Dallas Cowboys -3.5,48.5 (over),https://www.pro-football-reference.com/boxscores/201911100dal.htm,Dallas Cowboys,-3.5,48.5
2019,10,Seahawks (deferred),Seahawks,outdoors,grass,3:49,"71,404","77 degrees, relative humidity 32%, wind 3 mph",San Francisco 49ers -6.5,47.0 (over),https://www.pro-football-reference.com/boxscores/201911110sfo.htm,San Francisco 49ers,-6.5,47
2019,11,Browns (deferred),,outdoors,grass,3:26,"67,431","36 degrees, relative humidity 57%, wind 10 mph",Cleveland Browns -3.0,41.5 (under),https://www.pro-football-reference.com/boxscores/201911140cle.htm,Cleveland Browns,-3,41.5
2019,11,Colts (deferred),,retractable roof (closed),fieldturf,3:00,"61,986",,Indianapolis Colts -2.5,41.5 (over),https://www.pro-football-reference.com/boxscores/201911170clt.htm,Indianapolis Colts,-2.5,41.5
2019,11,Falcons,,outdoors,grass,3:04,"73,106","51 degrees, relative humidity 50%, wind 11 mph",Carolina Panthers -3.5,49.0 (under),https://www.pro-football-reference.com/boxscores/201911170car.htm,Carolina Panthers,-3.5,49
2019,11,Redskins (deferred),,outdoors,grass,3:16,"56,426","43 degrees, relative humidity 58%, wind 8 mph",Washington Redskins -1.0,37.5 (over),https://www.pro-football-reference.com/boxscores/201911170was.htm,Washington Redskins,-1,37.5
2019,11,Buccaneers (deferred),,outdoors,grass,3:02,"54,333","55 degrees, relative humidity 79%, wind 4 mph",New Orleans Saints -5.0,50.5 (over),https://www.pro-football-reference.com/boxscores/201911170tam.htm,New Orleans Saints,-5,50.5
2019,11,Ravens (deferred),,outdoors,grass,2:56,"70,731","44 degrees, relative humidity 56%, wind 10 mph",Baltimore Ravens -4.0,51.0 (under),https://www.pro-football-reference.com/boxscores/201911170rav.htm,Baltimore Ravens,-4,51
2019,11,Vikings (deferred),,dome,sportturf,3:15,"66,883",,Minnesota Vikings -10.0,40.5 (over),https://www.pro-football-reference.com/boxscores/201911170min.htm,Minnesota Vikings,-10,40.5
2019,11,Dolphins (deferred),,outdoors,grass,3:20,"64,187","62 degrees, relative humidity 74%, wind 13 mph",Buffalo Bills -7.0,41.5 (over),https://www.pro-football-reference.com/boxscores/201911170mia.htm,Buffalo Bills,-7,41.5
2019,11,Lions (deferred),,dome,fieldturf,3:14,"61,801",,Dallas Cowboys -7.5,46.5 (over),https://www.pro-football-reference.com/boxscores/201911170det.htm,Dallas Cowboys,-7.5,46.5
2019,11,49ers (deferred),,outdoors,grass,3:20,"69,419","72 degrees, relative humidity 46%, no wind",San Francisco 49ers -10.0,44.0 (over),https://www.pro-football-reference.com/boxscores/201911170sfo.htm,San Francisco 49ers,-10,44
2019,11,Bengals (deferred),,outdoors,grass,3:04,"51,921","76 degrees, relative humidity 41%, wind 13 mph",Oakland Raiders -13.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201911170rai.htm,Oakland Raiders,-13,48
2019,11,Patriots (deferred),,outdoors,grass,3:18,"69,796","42 degrees, relative humidity 57%, wind 13 mph",New England Patriots -4.5,45.0 (under),https://www.pro-football-reference.com/boxscores/201911170phi.htm,New England Patriots,-4.5,45
2019,11,Rams (deferred),,outdoors,grass,2:52,"70,758","79 degrees, relative humidity 20%, no wind",Los Angeles Rams -5.0,40.0 (under),https://www.pro-football-reference.com/boxscores/201911170ram.htm,Los Angeles Rams,-5,40
2019,11,Chargers,,outdoors,grass,3:22,"76,252","67 degrees, relative humidity 63%, wind 7 mph",Kansas City Chiefs -5.5,52.5 (under),https://www.pro-football-reference.com/boxscores/201911180sdg.htm,Kansas City Chiefs,-5.5,52.5
2019,12,Texans (deferred),,retractable roof (closed),grass,2:58,"71,727",,Houston Texans -3.5,46.0 (under),https://www.pro-football-reference.com/boxscores/201911210htx.htm,Houston Texans,-3.5,46
2019,12,Bills (deferred),,outdoors,astroturf,2:57,"67,338","40 degrees, relative humidity 75%, wind 17 mph",Buffalo Bills -3.5,37.0 (under),https://www.pro-football-reference.com/boxscores/201911240buf.htm,Buffalo Bills,-3.5,37
2019,12,Falcons,,dome,fieldturf,3:22,"71,463",,Atlanta Falcons -3.5,51.5 (over),https://www.pro-football-reference.com/boxscores/201911240atl.htm,Atlanta Falcons,-3.5,51.5
2019,12,Lions (deferred),,outdoors,grass,3:15,"57,754","46 degrees, relative humidity 56%, wind 17 mph",Detroit Lions -4.0,39.0 (under),https://www.pro-football-reference.com/boxscores/201911240was.htm,Detroit Lions,-4,39
2019,12,Seahawks (deferred),,outdoors,grass,3:12,"69,796","40 degrees, relative humidity 78%, wind 17 mph",Seattle Seahawks -1.0,45.5 (under),https://www.pro-football-reference.com/boxscores/201911240phi.htm,Seattle Seahawks,-1,45.5
2019,12,Jets (deferred),,outdoors,fieldturf ,2:52,"78,523","43 degrees, relative humidity 93%, wind 12 mph",Oakland Raiders -3.5,45.0 (under),https://www.pro-football-reference.com/boxscores/201911240nyj.htm,Oakland Raiders,-3.5,45
2019,12,Panthers (deferred),,dome,astroturf,3:26,"73,068",,New Orleans Saints -10.0,46.0 (over),https://www.pro-football-reference.com/boxscores/201911240nor.htm,New Orleans Saints,-10,46
2019,12,Dolphins (deferred),,outdoors,grass,3:09,"67,431","39 degrees, relative humidity 73%, wind 14 mph",Cleveland Browns -11.0,45.5 (over),https://www.pro-football-reference.com/boxscores/201911240cle.htm,Cleveland Browns,-11,45.5
2019,12,Steelers (deferred),,outdoors,grass,3:08,"47,423","46 degrees, relative humidity 62%, wind 10 mph",Pittsburgh Steelers -5.5,37.5 (under),https://www.pro-football-reference.com/boxscores/201911240cin.htm,Pittsburgh Steelers,-5.5,37.5
2019,12,Bears (deferred),,outdoors,grass,3:02,"61,581","48 degrees, relative humidity 59%, wind 12 mph",Chicago Bears -6.0,41.0 (under),https://www.pro-football-reference.com/boxscores/201911240chi.htm,Chicago Bears,-6,41
2019,12,Titans (deferred),,outdoors,grass,3:01,"60,926","52 degrees, relative humidity 54%, wind 9 mph",Tennessee Titans -4.5,42.0 (over),https://www.pro-football-reference.com/boxscores/201911240oti.htm,Tennessee Titans,-4.5,42
2019,12,Patriots (deferred),,outdoors,grass,3:06,"65,878","38 degrees, relative humidity 90%, wind 16 mph",New England Patriots -5.5,44.0 (under),https://www.pro-football-reference.com/boxscores/201911240nwe.htm,New England Patriots,-5.5,44
2019,12,49ers (deferred),,outdoors,grass,2:56,"71,500","63 degrees, relative humidity 40%, wind 7 mph",San Francisco 49ers -3.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201911240sfo.htm,San Francisco 49ers,-3,48
2019,12,Ravens (deferred),,outdoors,grass,2:54,"72,409","62 degrees, relative humidity 64%, wind 5 mph",Baltimore Ravens -3.5,47.0 (over),https://www.pro-football-reference.com/boxscores/201911250ram.htm,Baltimore Ravens,-3.5,47
2019,13,Lions (deferred),,dome,fieldturf,3:23,"65,412",,Chicago Bears -5.5,37.5 (over),https://www.pro-football-reference.com/boxscores/201911280det.htm,Chicago Bears,-5.5,37.5
2019,13,Bills (deferred),,retractable roof (closed),fieldturf,3:11,"90,445",,Dallas Cowboys -6.5,46.5 (under),https://www.pro-football-reference.com/boxscores/201911280dal.htm,Dallas Cowboys,-6.5,46.5
2019,13,Falcons,,dome,fieldturf,3:12,"71,993",,New Orleans Saints -7.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201911280atl.htm,New Orleans Saints,-7,48
2019,13,Ravens (deferred),,outdoors,grass,2:56,"71,029","40 degrees, relative humidity 91%, wind 13 mph",Baltimore Ravens -5.5,45.0 (under),https://www.pro-football-reference.com/boxscores/201912010rav.htm,Baltimore Ravens,-5.5,45
2019,13,Steelers (deferred),,outdoors,grass,3:10,"62,157","46 degrees, relative humidity 91%, wind 6 mph",Cleveland Browns -1.0,40.0 (under),https://www.pro-football-reference.com/boxscores/201912010pit.htm,Cleveland Browns,-1,40
2019,13,Packers (deferred),,outdoors,fieldturf ,2:56,"75,950","32 degrees, relative humidity 86%, wind 10 mph",Green Bay Packers -6.5,43.5 (over),https://www.pro-football-reference.com/boxscores/201912010nyg.htm,Green Bay Packers,-6.5,43.5
2019,13,Eagles (deferred),,outdoors,grass,3:27,"65,545",,Philadelphia Eagles -10.5,45.0 (over),https://www.pro-football-reference.com/boxscores/201912010mia.htm,Philadelphia Eagles,-10.5,45
